time	V(n003)	V(n005)	I(I1)
4.937735012863473e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937735024191770e-002	1.515337e+000	4.996513e+000	2.499761e-004
4.937735046848365e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937735092161553e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937735182787931e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937735726546198e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937735998425332e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937739850046390e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937740121925523e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937745559508192e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937745650134569e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937745718104353e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937745808730731e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937746352488998e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937747077500020e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937747711884665e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937757137027958e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937757227654336e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937757295624119e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937757386250497e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937757930008764e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937758655019787e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937759289404432e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937762370701278e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937763095712301e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937763163682084e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937763435561218e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937765973099796e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937768873143886e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937769145023020e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937769507528531e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937770232539553e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937770241035776e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937770252364073e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937770255196147e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937770260860296e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937770272188593e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937770294845188e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937770430784754e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937770974543021e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937771699554044e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937771880806800e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937772243312311e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937793812390229e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937793903016607e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937793970986391e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794061612769e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794084269363e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794089933512e-002	1.515337e+000	4.996513e+000	2.499761e-004
4.937794101261809e-002	1.515337e+000	4.996513e+000	2.499761e-004
4.937794104093883e-002	1.515337e+000	4.996513e+000	2.499761e-004
4.937794109758031e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794121086329e-002	1.515337e+000	4.996513e+000	2.499761e-004
4.937794143742923e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794279682490e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794460935246e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794823440757e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794914067135e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794936723729e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937794982036918e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937795072663296e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937795875354071e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937796678044846e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937797480735621e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937798283426395e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937799086117170e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937799888807945e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937800691498720e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937801416509743e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937802866531788e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937810841653034e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937810932279412e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937810954936007e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811000249195e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811014409567e-002	1.515337e+000	4.996513e+000	2.499761e-004
4.937811020073715e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811031402013e-002	1.515337e+000	4.996513e+000	2.499761e-004
4.937811034234087e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811039898235e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811051226532e-002	1.515337e+000	4.996513e+000	2.499761e-004
4.937811054058607e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811059722755e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811071051052e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811093707647e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811139020835e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811229647213e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811252303808e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937811297616997e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937813783369074e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937816269121151e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937818754873228e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937821240625305e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937823726377382e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937826212129459e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937828697881536e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937883300274167e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937883572153300e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937885209901414e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937886847649527e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937888485397641e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937890123145754e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937891760893867e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937893398641981e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937895036390094e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937895308269228e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937914158555813e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937914385121758e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937914475748136e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937914657000891e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937915110132780e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937915291385536e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937923266506784e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937923991517806e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937924059487590e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937924773170315e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937924863796693e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937925045049449e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937925498181338e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937929110289825e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937932722398312e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937936334506799e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937939946615286e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937943558723773e-002	1.515337e+000	4.996514e+000	2.499762e-004
4.937947170832260e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937950782940747e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937950873567125e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937950896223720e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937950941536908e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937950952865206e-002	1.515337e+000	4.996513e+000	2.499763e-004
4.937950975521800e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937951111461367e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937951338027311e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937951428653689e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937951609906445e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937952063038334e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937952244291090e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937952606796601e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937953331807624e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937953354464218e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937953360128367e-002	1.515337e+000	4.996513e+000	2.499763e-004
4.937953371456664e-002	1.515337e+000	4.996513e+000	2.499763e-004
4.937953394113259e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937953439426447e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937953450754744e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937953473411339e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937953518724528e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937953609350906e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937954153109173e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937954424988306e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937978667544371e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937978848797127e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937978984736693e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937979165989449e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937979211302638e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937979222630935e-002	1.515337e+000	4.996513e+000	2.499763e-004
4.937979245287530e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937979290600719e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937979381227096e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937979924985363e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937980015611741e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937980083581525e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937980174207902e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937980196864497e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937980242177686e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937981193754653e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937981284381031e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937981352350814e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937983300817937e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937985249285060e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937987197752183e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937989146219306e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937991094686429e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937993043153553e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937994991620676e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.937995263499809e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938021001391106e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938021092017484e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938021159987267e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938021250613645e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938021794371912e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938022519382935e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938022700635691e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938023063141202e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938029089795326e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938029361674460e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938052652653557e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938052833906313e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938052969845880e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938053513604147e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938058588681304e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938059494945082e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938059540258271e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938059554418642e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938059560082791e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938059571411088e-002	1.515337e+000	4.996513e+000	2.499763e-004
4.938059594067683e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938059730007249e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938059911260005e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938060273765516e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938060307750408e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938060353063597e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938060443689975e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938060624942731e-002	1.515337e+000	4.996514e+000	2.499763e-004
4.938072406371846e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938073131382868e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938073154039463e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938073199352652e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938073210680949e-002	1.515337e+000	4.996513e+000	2.499764e-004
4.938073233337544e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938073369277110e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938073913035377e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938074184914511e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938149676687226e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938153761347541e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938157846007855e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938161930668169e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938166015328483e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938170099988797e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938174184649111e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938178269309426e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938178903694070e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938184069397607e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938184250650363e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938184386589929e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938184645522437e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938184904454945e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938185163387453e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938185422319961e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938185681252470e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938185940184978e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938186199117486e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938200789964313e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938201514975336e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938201582945119e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938201854824253e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938202217329764e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938202942340787e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938203486099053e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938204754868343e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938204845494721e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938204868151316e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938204913464504e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938204924792802e-002	1.515337e+000	4.996513e+000	2.499764e-004
4.938204947449396e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938205083388963e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938205627147230e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938207802180297e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938210702224387e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938212877257454e-002	1.515337e+000	4.996514e+000	2.499764e-004
4.938215867927922e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938216094493866e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938216185120244e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938216366373000e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938216819504889e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938217000757645e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938217136697212e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938217317949967e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938217453889534e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938217712822042e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938217971754550e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938218230687058e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938218489619566e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938218748552074e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938219007484582e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938219266417090e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938273823496531e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938274548507554e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938274616477337e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938274707103715e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938274775073499e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275046952632e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275052616781e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275054032818e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275056864892e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275062529041e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275073857338e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275096513933e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275102178081e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275113506378e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275181476162e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275272102539e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275453355295e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275815860806e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938275906487184e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938276087739940e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938276223679507e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938276495558640e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938276767437774e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938277039316907e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938277311196040e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938277583075174e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938277854954307e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938278126833441e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938294847400147e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938295119279281e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938300330296006e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938300556861950e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938300647488328e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938300919367462e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938301191246595e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938301463125729e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938301735004862e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938302006883995e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938302278763129e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938302550642262e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938306277652050e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938306300308645e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938306345621833e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938306436248211e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938306617500967e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938306980006478e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938307251885612e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938312689468280e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938312780094658e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938312848064441e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938312938690819e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938313482449086e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938314207460109e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938314388712865e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938314751218376e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938319826295533e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938319916921911e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938319984891694e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938320075518072e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938320878208847e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938321680899622e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938322483590397e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938323286281171e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938324088971946e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938324891662721e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938325694353496e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938326419364519e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938327869386563e-002	1.515337e+000	4.996514e+000	2.499765e-004
4.938349121272160e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938349574404049e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938349755656805e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938349891596371e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938350435354638e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938352972893217e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938353697904239e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938358047970374e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938358138596752e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938358206566535e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938358297192913e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938358840951180e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938359565962203e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938359792528147e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938359905811120e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938360287736569e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938360669662018e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938361051587468e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938361433512917e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938361815438367e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938362197363816e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938362579289266e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938376445125071e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938377351388850e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938377396702039e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938377410862410e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938377416526558e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938377427854856e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938377450511450e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938377586451017e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938377767703773e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938378130209284e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938378220835662e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938378402088418e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938390500709856e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938390591336234e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938391135094501e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938393711472956e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938396287851410e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938398864229865e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938401440608320e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938404016986775e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938406593365229e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938409169743684e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938429288799558e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938429470052314e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938429605991880e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938429673961663e-002	1.515337e+000	4.996514e+000	2.499766e-004
4.938518170619595e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938518442498729e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938526734812298e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938526825438676e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938527084371184e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938527343303692e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938527602236200e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938527861168708e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938528120101216e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938528379033724e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938528637966232e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938545131966995e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938545222593373e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938545290563156e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938545562442290e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938548824991891e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938552087541492e-002	1.515337e+000	4.996514e+000	2.499767e-004
4.938555350091093e-002	1.515337e+000	4.996514e+000	2.499767e-004
